shipment_id,date,source_node,destination_node,path,path_length,total_distance_km,planned_transit_days,actual_transit_days,delay_days,delayed,volume,value_usd,priority_level,product_category,fragility,temp_sensitive,customs_complexity_product,num_sea_legs,num_border_crossings,path_reliability,total_customs_complexity,total_handling_complexity,path_betweenness,path_pagerank,max_node_risk,weather_severity,port_congestion,supplier_reliability,supplier_quality,supplier_infra,demand_surge,is_peak_season,is_holiday,upstream_risk,month,day_of_week,quarter,week_of_year
SHP_07848,2023-05-01,SUP_037,CUS_081,SUP_037->PRT_046->WH_057->CUS_081,4,11312.38,26,26,0,0,743,114129.69,2,Food,0.6,0.9,0.7,0,1,0.8781,0.82,0.617,0.01021,0.008163,0.1928,0.761,0.401,0.905,0.688,0.645,0.371,0,0,0.092,5,0,2,18
SHP_07849,2023-10-24,SUP_007,CUS_114,SUP_007->PRT_040->PRT_052->WH_075->CUS_114,5,12016.1,23,23,0,0,2239,232010.01,2,Automotive,0.3,0.1,0.5,1,1,0.8102,1.301,1.743,0.009246,0.009232,0.2419,0.275,0.444,0.836,0.861,0.911,0.69,1,0,0.123,10,1,4,43
SHP_07850,2022-05-05,SUP_021,CUS_093,SUP_021->PRT_043->PRT_045->WH_056->CUS_093,5,13486.95,23,25,2,1,1604,302354.19,3,Chemicals,0.5,0.6,0.8,1,2,0.6304,1.173,1.344,0.023,0.011871,0.324,0.44,0.329,0.676,0.767,0.882,0.257,0,0,0.147,5,3,2,18
SHP_07851,2022-02-13,SUP_026,CUS_082,SUP_026->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_082,7,19083.16,35,41,6,1,1606,483862.73,1,Electronics,0.7,0.3,0.6,3,3,0.434,2.104,2.965,0.022857,0.015176,0.201,0.124,0.712,0.99,0.969,0.773,0.357,0,1,0.194,2,6,1,6
SHP_07852,2022-12-02,SUP_032,CUS_106,SUP_032->PRT_047->WH_060->CUS_106,4,1715.54,3,3,0,0,1519,438340.97,2,Machinery,0.4,0.1,0.5,0,0,0.7516,0.591,0.811,0.005085,0.011224,0.1716,0.363,0.328,0.828,0.898,0.905,1.102,1,0,0.316,12,4,4,48
SHP_07853,2024-01-05,SUP_030,CUS_102,SUP_030->PRT_042->PRT_049->PRT_044->PRT_047->WH_061->CUS_102,7,13664.93,27,31,4,1,2600,677117.3,1,Machinery,0.4,0.1,0.5,3,3,0.5672,2.646,2.37,0.015432,0.018311,0.2697,0.171,0.452,0.825,0.682,0.718,0.436,0,0,0.242,1,4,1,1
SHP_07854,2022-10-18,SUP_002,CUS_101,SUP_002->PRT_040->PRT_044->PRT_047->WH_060->CUS_101,6,12679.1,25,30,5,1,2688,104728.46,3,Automotive,0.3,0.1,0.5,2,2,0.6019,1.912,1.62,0.018049,0.018835,0.2521,0.509,0.633,0.748,0.771,0.932,0.756,1,0,0.193,10,1,4,42
SHP_07855,2024-06-19,SUP_003,CUS_103,SUP_003->PRT_040->PRT_044->WH_061->CUS_103,5,11392.41,20,20,0,0,2849,128142.65,3,Textiles,0.2,0.1,0.3,1,1,0.8079,1.171,1.205,0.020757,0.01837,0.2419,0.284,0.452,0.909,0.817,0.828,0.457,0,0,0.12,6,2,2,25
SHP_07856,2022-08-06,SUP_018,CUS_100,SUP_018->PRT_051->PRT_044->PRT_047->WH_061->CUS_100,6,10866.1,23,28,5,1,2464,216720.82,2,Raw Materials,0.1,0.05,0.2,2,2,0.8197,2.252,2.042,0.012594,0.017413,0.1298,0.218,0.452,0.87,0.727,0.933,0.309,0,0,0.019,8,5,3,31
SHP_07857,2023-02-15,SUP_012,CUS_080,SUP_012->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_080,7,20858.26,42,48,6,1,341,75353.27,2,Machinery,0.4,0.1,0.5,3,4,0.5687,2.205,2.708,0.025309,0.014338,0.1928,0.579,0.568,0.97,0.807,0.639,0.397,0,1,0.214,2,2,1,7
SHP_07858,2023-12-15,SUP_020,CUS_126,SUP_020->PRT_040->PRT_042->PRT_043->WH_070->CUS_126,6,12112.64,19,22,3,1,2873,159098.54,2,Raw Materials,0.1,0.05,0.2,2,2,0.6759,1.509,1.94,0.018776,0.014469,0.2419,0.495,0.612,0.99,0.984,0.837,1.085,1,0,0.18,12,4,4,50
SHP_07859,2023-01-24,SUP_011,CUS_128,SUP_011->PRT_054->PRT_042->PRT_043->PRT_045->WH_066->CUS_128,7,25335.5,45,49,4,1,449,202945.58,1,Pharmaceuticals,0.8,0.85,0.9,3,3,0.5431,2.244,2.73,0.021017,0.01524,0.2392,0.212,0.437,0.761,0.892,0.603,0.319,0,0,0.254,1,1,1,4
SHP_07860,2023-03-27,SUP_008,CUS_080,SUP_008->PRT_054->PRT_042->PRT_043->PRT_046->WH_056->CUS_080,7,19774.19,35,42,7,1,2213,94402.66,3,Machinery,0.4,0.1,0.5,3,3,0.5189,2.158,2.405,0.017405,0.013511,0.2108,0.494,0.437,0.789,0.763,0.697,0.511,0,0,0.203,3,0,1,13
SHP_07861,2023-12-08,SUP_012,CUS_109,SUP_012->PRT_054->PRT_042->PRT_043->WH_063->CUS_109,6,9670.03,20,26,6,1,1367,157158.27,1,Automotive,0.3,0.1,0.5,2,4,0.592,1.787,2.243,0.014306,0.014404,0.201,0.191,0.612,0.97,0.807,0.639,0.94,1,0,0.083,12,4,4,49
SHP_07862,2024-01-08,SUP_030,CUS_127,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_059->CUS_127,7,25118.86,47,54,7,1,2128,833596.17,3,Pharmaceuticals,0.8,0.85,0.9,3,3,0.4602,2.158,3.074,0.023596,0.015346,0.1928,0.305,0.437,0.825,0.682,0.718,0.464,0,0,0.296,1,0,1,2
SHP_07863,2022-09-09,SUP_036,CUS_107,SUP_036->PRT_044->PRT_047->WH_060->CUS_107,5,10902.29,30,34,4,1,189,37572.14,2,Chemicals,0.5,0.6,0.8,1,3,0.6848,1.404,1.809,0.014182,0.018657,0.1389,0.504,0.452,0.861,0.991,0.931,0.605,0,0,0.112,9,4,3,36
SHP_07864,2022-09-05,SUP_021,CUS_103,SUP_021->PRT_040->PRT_042->PRT_044->PRT_047->WH_061->CUS_103,7,16430.34,31,35,4,1,2489,120241.75,2,Electronics,0.7,0.3,0.6,3,3,0.6017,2.575,2.701,0.020273,0.019205,0.324,0.384,0.452,0.676,0.767,0.882,0.651,0,0,0.158,9,0,3,36
SHP_07865,2023-10-04,SUP_000,CUS_099,SUP_000->PRT_040->PRT_044->PRT_047->WH_062->CUS_099,6,12497.51,24,30,6,1,936,179232.66,2,Automotive,0.3,0.1,0.5,2,2,0.6367,2.094,2.124,0.01706,0.018602,0.3134,1.0,0.633,0.687,0.832,0.754,0.818,1,0,0.107,10,2,4,40
SHP_07866,2022-11-26,SUP_035,CUS_080,SUP_035->PRT_046->WH_056->CUS_080,4,5202.12,10,14,4,1,2144,529794.03,2,Pharmaceuticals,0.8,0.85,0.9,0,0,0.7881,0.759,0.819,0.010987,0.007925,0.1928,0.863,0.986,0.962,0.753,0.946,1.086,1,0,0.152,11,5,4,47
SHP_07867,2023-01-11,SUP_005,CUS_088,SUP_005->PRT_040->PRT_045->PRT_046->WH_057->CUS_088,6,14409.46,29,37,8,1,882,125152.22,2,Food,0.6,0.9,0.7,2,2,0.8359,2.031,1.69,0.023911,0.013156,0.2419,0.933,0.573,0.799,0.759,0.827,0.509,0,0,0.331,1,2,1,2
SHP_07868,2023-11-13,SUP_027,CUS_101,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_101,7,14391.87,30,36,6,1,1732,430848.44,2,Chemicals,0.5,0.6,0.8,3,3,0.611,2.669,2.528,0.016559,0.019797,0.201,0.245,0.645,0.821,0.893,0.602,0.877,1,0,0.16,11,0,4,46
SHP_07869,2023-10-29,SUP_004,CUS_126,SUP_004->PRT_040->PRT_043->WH_070->CUS_126,5,5335.27,13,13,0,0,1279,45571.63,1,Automotive,0.3,0.1,0.5,1,1,0.7143,1.285,1.366,0.015512,0.012458,0.2812,0.354,0.461,0.719,0.749,0.896,0.675,1,0,0.077,10,6,4,43
SHP_07870,2024-04-20,SUP_023,CUS_096,SUP_023->PRT_052->PRT_045->WH_056->CUS_096,5,12643.58,21,21,0,0,294,31964.5,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.7148,1.063,1.717,0.017779,0.010304,0.2142,0.271,0.317,0.82,0.876,0.755,0.319,0,0,0.258,4,5,2,16
SHP_07871,2023-08-22,SUP_014,CUS_110,SUP_014->PRT_054->PRT_042->PRT_043->WH_070->CUS_110,6,11010.0,20,25,5,1,1862,110781.11,1,Raw Materials,0.1,0.05,0.2,2,4,0.696,1.553,1.912,0.014196,0.014973,0.201,0.283,0.774,0.841,0.678,0.573,0.451,0,0,0.092,8,1,3,34
SHP_07872,2022-07-10,SUP_036,CUS_106,SUP_036->PRT_044->WH_060->CUS_106,4,10327.47,25,25,0,0,2365,482148.35,1,Automotive,0.3,0.1,0.5,0,2,0.8662,0.526,0.938,0.01697,0.018032,0.1389,0.257,0.452,0.861,0.991,0.931,0.282,0,0,0.129,7,6,3,27
SHP_07873,2024-03-19,SUP_021,CUS_086,SUP_021->PRT_043->PRT_045->PRT_046->WH_057->CUS_086,6,12465.19,26,33,7,1,469,65524.54,2,Machinery,0.4,0.1,0.5,2,3,0.579,1.908,1.907,0.02316,0.012718,0.324,0.612,0.401,0.676,0.767,0.882,0.466,0,0,0.014,3,1,1,12
SHP_07874,2023-01-24,SUP_005,CUS_120,SUP_005->PRT_040->PRT_044->PRT_047->WH_061->CUS_120,6,11587.19,24,30,6,1,673,88625.32,2,Food,0.6,0.9,0.7,2,2,0.7461,1.981,1.842,0.017802,0.018835,0.2419,0.839,0.452,0.799,0.759,0.827,0.534,0,0,0.228,1,1,1,4
SHP_07875,2023-02-07,SUP_015,CUS_086,SUP_015->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_086,7,20675.18,38,45,7,1,1589,122996.72,2,Electronics,0.7,0.3,0.6,3,4,0.5184,2.16,2.505,0.022413,0.014957,0.2867,0.759,0.78,0.713,0.718,0.659,0.465,0,1,0.004,2,1,1,6
SHP_07876,2024-05-08,SUP_007,CUS_112,SUP_007->PRT_040->PRT_042->PRT_043->WH_063->CUS_112,6,11304.52,19,26,7,1,858,21250.82,3,Chemicals,0.5,0.6,0.8,2,2,0.6625,1.742,2.157,0.018886,0.013804,0.2419,0.451,0.437,0.836,0.861,0.911,0.5,0,0,0.271,5,2,2,19
SHP_07877,2023-05-13,SUP_028,CUS_111,SUP_028->PRT_041->PRT_042->PRT_043->WH_063->CUS_111,6,10677.53,20,26,6,1,381,55423.69,2,Textiles,0.2,0.1,0.3,2,4,0.6692,1.253,2.067,0.017584,0.014198,0.2824,0.675,0.47,0.718,0.799,0.789,0.37,0,0,0.158,5,5,2,19
SHP_07878,2022-01-29,SUP_027,CUS_122,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_122,7,13734.24,30,34,4,1,376,18896.8,2,Textiles,0.2,0.1,0.3,3,3,0.5827,2.794,2.611,0.015711,0.019399,0.201,0.553,0.853,0.821,0.893,0.602,0.503,0,0,0.185,1,5,1,4
SHP_07879,2023-09-01,SUP_035,CUS_080,SUP_035->PRT_045->WH_056->CUS_080,4,5210.73,10,10,0,0,2540,458886.22,3,Pharmaceuticals,0.8,0.85,0.9,0,0,0.7609,0.679,1.023,0.020528,0.01034,0.1839,0.568,0.281,0.962,0.753,0.946,0.704,0,0,0.12,9,4,3,35
SHP_07880,2023-02-24,SUP_022,CUS_126,SUP_022->PRT_043->WH_070->CUS_126,4,3670.53,6,6,0,0,2650,722866.86,1,Electronics,0.7,0.3,0.6,0,2,0.8216,0.743,0.929,0.010043,0.010642,0.322,0.396,0.428,0.678,0.823,0.77,0.447,0,0,0.125,2,4,1,8
SHP_07881,2022-09-13,SUP_020,CUS_126,SUP_020->PRT_043->WH_070->CUS_126,4,2919.86,5,5,0,0,2769,299880.43,2,Food,0.6,0.9,0.7,0,1,0.8423,0.47,0.933,0.010043,0.010642,0.1817,0.376,0.329,0.99,0.984,0.837,0.779,0,0,0.268,9,1,3,37
SHP_07882,2023-06-18,SUP_010,CUS_092,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_092,7,18451.61,33,36,3,1,1804,516149.88,2,Machinery,0.4,0.1,0.5,3,3,0.5964,2.312,2.647,0.022413,0.015794,0.201,0.966,0.437,0.968,0.657,0.648,0.447,0,0,0.015,6,6,2,24
SHP_07883,2024-04-06,SUP_022,CUS_124,SUP_022->PRT_043->WH_070->CUS_124,4,3050.27,5,5,0,0,284,1986.99,3,Food,0.6,0.9,0.7,0,2,0.8182,0.826,0.88,0.010043,0.011135,0.322,0.21,0.329,0.678,0.823,0.77,0.44,0,0,0.317,4,5,2,14
SHP_07884,2022-03-12,SUP_015,CUS_120,SUP_015->PRT_053->PRT_044->PRT_047->WH_061->CUS_120,6,8685.26,19,24,5,1,2273,806216.66,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.7402,1.84,1.941,0.012361,0.017259,0.2867,0.533,0.452,0.713,0.718,0.659,0.319,0,0,0.315,3,5,1,10
SHP_07885,2022-02-05,SUP_004,CUS_098,SUP_004->PRT_040->PRT_044->PRT_047->WH_061->CUS_098,6,11905.39,25,31,6,1,2696,363187.35,1,Machinery,0.4,0.1,0.5,2,2,0.6694,1.974,1.753,0.017802,0.018835,0.2812,0.648,0.588,0.719,0.749,0.896,0.281,0,1,0.326,2,5,1,5
SHP_07886,2022-11-28,SUP_028,CUS_085,SUP_028->PRT_042->PRT_043->PRT_045->WH_069->CUS_085,6,16718.24,27,35,8,1,1059,71299.78,2,Chemicals,0.5,0.6,0.8,2,2,0.5785,1.814,2.204,0.025016,0.013899,0.2824,0.33,0.612,0.718,0.799,0.789,0.89,1,0,0.131,11,0,4,48
SHP_07887,2023-07-03,SUP_020,CUS_101,SUP_020->PRT_040->PRT_044->PRT_047->WH_060->CUS_101,6,11887.19,23,27,4,1,2480,107962.69,3,Food,0.6,0.9,0.7,2,2,0.6644,1.7,1.685,0.018049,0.018835,0.2419,0.869,0.452,0.99,0.984,0.837,0.257,0,0,0.286,7,0,3,27
SHP_07888,2024-04-28,SUP_025,CUS_082,SUP_025->PRT_054->PRT_042->PRT_043->PRT_045->WH_059->CUS_082,7,20213.39,36,42,6,1,1024,156445.0,1,Food,0.6,0.9,0.7,3,3,0.554,2.261,2.996,0.021144,0.015176,0.201,0.36,0.437,0.99,0.702,0.726,0.306,0,0,0.284,4,6,2,17
SHP_07889,2023-01-18,SUP_002,CUS_101,SUP_002->PRT_040->PRT_044->PRT_047->WH_062->CUS_101,6,12433.41,25,30,5,1,2562,649578.13,1,Machinery,0.4,0.1,0.5,2,2,0.5602,2.09,1.806,0.01706,0.018835,0.2521,0.437,0.452,0.748,0.771,0.932,0.548,0,0,0.117,1,2,1,3
SHP_07890,2022-07-13,SUP_002,CUS_086,SUP_002->PRT_040->PRT_045->WH_057->CUS_086,5,14739.12,25,27,2,1,1861,454254.2,2,Electronics,0.7,0.3,0.6,1,1,0.6888,1.259,1.083,0.023278,0.012309,0.2521,0.817,0.302,0.748,0.771,0.932,0.45,0,0,0.054,7,2,3,28
SHP_07891,2023-05-18,SUP_007,CUS_118,SUP_007->PRT_040->PRT_045->PRT_046->WH_056->CUS_118,6,16944.78,33,38,5,1,1716,277426.4,2,Chemicals,0.5,0.6,0.8,2,2,0.7149,1.827,2.129,0.024429,0.013312,0.2419,0.564,0.401,0.836,0.861,0.911,0.474,0,0,0.094,5,3,2,20
SHP_07892,2022-09-28,SUP_000,CUS_102,SUP_000->PRT_040->PRT_044->WH_061->CUS_102,5,11143.79,19,19,0,0,2843,94063.55,2,Textiles,0.2,0.1,0.3,1,1,0.7271,1.358,1.221,0.020757,0.01837,0.3134,0.201,0.452,0.687,0.832,0.754,0.589,0,0,0.124,9,2,3,39
SHP_07893,2023-03-06,SUP_029,CUS_106,SUP_029->PRT_042->PRT_044->PRT_047->WH_060->CUS_106,6,12870.77,25,31,6,1,2391,158511.59,2,Chemicals,0.5,0.6,0.8,2,2,0.6109,1.972,2.028,0.017667,0.019119,0.1181,0.782,0.817,0.937,0.785,0.724,0.333,0,0,0.04,3,0,1,10
SHP_07894,2022-05-18,SUP_025,CUS_120,SUP_025->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_120,7,14140.98,30,36,6,1,2651,611613.97,1,Machinery,0.4,0.1,0.5,3,3,0.6172,2.524,2.849,0.016559,0.019797,0.201,0.651,0.452,0.99,0.702,0.726,0.412,0,0,0.238,5,2,2,20
SHP_07895,2023-10-11,SUP_016,CUS_090,SUP_016->PRT_050->PRT_045->WH_057->CUS_090,5,14553.91,24,24,0,0,2340,111328.46,1,Food,0.6,0.9,0.7,1,1,0.8162,1.241,1.551,0.021015,0.013195,0.121,0.384,0.394,0.99,0.84,0.943,0.723,1,0,0.259,10,2,4,41
SHP_07896,2023-04-10,SUP_016,CUS_112,SUP_016->PRT_041->PRT_042->PRT_043->WH_063->CUS_112,6,9325.72,17,23,6,1,1164,199016.42,1,Machinery,0.4,0.1,0.5,2,2,0.5776,1.539,1.89,0.017584,0.014198,0.1817,0.318,0.47,0.99,0.84,0.943,0.462,0,0,0.073,4,0,2,15
SHP_07897,2024-02-13,SUP_032,CUS_100,SUP_032->PRT_047->PRT_044->WH_061->CUS_100,5,1406.91,8,10,2,1,1916,114321.2,3,Chemicals,0.5,0.6,0.8,1,1,0.7615,1.501,1.397,0.013885,0.018316,0.1716,0.569,0.588,0.828,0.898,0.905,0.418,0,1,0.289,2,1,1,7
SHP_07898,2022-11-21,SUP_039,CUS_091,SUP_039->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_091,7,19742.64,34,37,3,1,1718,240823.33,3,Chemicals,0.5,0.6,0.8,3,5,0.5206,2.464,2.729,0.022857,0.015788,0.201,0.416,0.612,0.85,0.755,0.672,0.868,1,0,0.166,11,0,4,47
SHP_07899,2023-08-13,SUP_001,CUS_091,SUP_001->PRT_041->PRT_045->PRT_046->WH_065->CUS_091,6,17743.41,35,41,6,1,1097,346357.01,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.5328,1.517,2.085,0.020462,0.014438,0.1928,0.659,0.773,0.823,0.757,0.874,0.48,0,0,0.157,8,6,3,32
SHP_07900,2024-03-27,SUP_037,CUS_085,SUP_037->PRT_045->WH_069->CUS_085,4,10823.07,25,25,0,0,321,76056.96,2,Electronics,0.7,0.3,0.6,0,1,0.767,0.931,1.227,0.020528,0.010322,0.1061,0.435,0.281,0.905,0.688,0.645,0.328,0,0,0.182,3,2,1,13
SHP_07901,2023-05-23,SUP_025,CUS_106,SUP_025->PRT_054->PRT_042->PRT_049->PRT_044->WH_060->CUS_106,7,13811.29,25,31,6,1,974,17213.51,1,Pharmaceuticals,0.8,0.85,0.9,3,3,0.6423,2.54,2.416,0.016626,0.018699,0.2697,0.489,0.685,0.99,0.702,0.726,0.427,0,0,0.23,5,1,2,21
SHP_07902,2023-12-13,SUP_016,CUS_082,SUP_016->PRT_050->PRT_045->PRT_046->WH_056->CUS_082,6,15783.46,31,37,6,1,2456,381479.13,2,Electronics,0.7,0.3,0.6,2,2,0.627,2.018,2.442,0.022543,0.014069,0.1928,0.727,0.562,0.99,0.84,0.943,1.038,1,0,0.106,12,2,4,50
SHP_07903,2022-06-27,SUP_036,CUS_117,SUP_036->PRT_046->WH_069->CUS_117,4,5228.97,9,9,0,0,1528,175800.08,2,Textiles,0.2,0.1,0.3,0,0,0.7363,0.786,0.948,0.010987,0.008396,0.1928,0.232,0.401,0.861,0.991,0.931,0.484,0,0,0.101,6,0,2,26
SHP_07904,2023-07-04,SUP_030,CUS_112,SUP_030->PRT_054->PRT_042->PRT_043->WH_063->CUS_112,6,9774.47,21,27,6,1,2891,60369.89,1,Food,0.6,0.9,0.7,2,2,0.6506,1.438,2.013,0.014306,0.013979,0.201,0.68,0.437,0.825,0.682,0.718,0.507,0,0,0.292,7,1,3,27
SHP_07905,2023-04-11,SUP_030,CUS_125,SUP_030->PRT_042->PRT_049->WH_073->CUS_125,5,12342.14,20,20,0,0,2239,166677.49,2,Food,0.6,0.9,0.7,1,1,0.6991,1.226,1.496,0.007968,0.015361,0.2697,0.501,0.437,0.825,0.682,0.718,0.408,0,0,0.181,4,1,2,15
SHP_07906,2024-02-12,SUP_019,CUS_108,SUP_019->PRT_040->PRT_042->PRT_044->PRT_047->WH_060->CUS_108,7,16554.98,32,37,5,1,787,151264.63,1,Automotive,0.3,0.1,0.5,3,3,0.6025,2.887,2.866,0.020485,0.019205,0.2419,0.537,0.756,0.828,0.759,0.815,0.457,0,1,0.208,2,0,1,7
SHP_07907,2024-05-26,SUP_006,CUS_099,SUP_006->PRT_041->PRT_044->PRT_047->WH_062->CUS_099,6,13085.77,26,30,4,1,2553,180451.43,1,Chemicals,0.5,0.6,0.8,2,2,0.6707,2.014,2.11,0.015758,0.018996,0.4944,0.165,0.935,0.506,0.882,0.813,0.347,0,0,0.144,5,6,2,21
SHP_07908,2023-07-05,SUP_020,CUS_084,SUP_020->PRT_043->PRT_045->PRT_046->WH_057->CUS_084,6,12236.42,26,26,0,0,105,3063.19,2,Raw Materials,0.1,0.05,0.2,2,3,0.6365,1.758,2.294,0.02316,0.012799,0.1928,0.378,0.401,0.99,0.984,0.837,0.379,0,0,0.167,7,2,3,27
SHP_07909,2024-05-16,SUP_007,CUS_119,SUP_007->PRT_040->PRT_045->PRT_046->WH_069->CUS_119,6,15691.72,30,35,5,1,2509,16368.3,2,Raw Materials,0.1,0.05,0.2,2,2,0.7987,1.786,2.056,0.024429,0.01323,0.2419,0.388,0.401,0.836,0.861,0.911,0.29,0,0,0.275,5,3,2,20
SHP_07910,2023-04-10,SUP_007,CUS_082,SUP_007->PRT_040->PRT_045->PRT_046->WH_059->CUS_082,6,16295.18,32,32,0,0,1242,66566.19,1,Food,0.6,0.9,0.7,2,2,0.7755,1.703,2.192,0.02243,0.013331,0.2419,0.384,0.401,0.836,0.861,0.911,0.264,0,0,0.006,4,0,2,15
SHP_07911,2022-01-22,SUP_011,CUS_099,SUP_011->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_099,7,14994.48,31,36,5,1,1635,505745.93,1,Pharmaceuticals,0.8,0.85,0.9,3,3,0.6258,2.559,2.5,0.015711,0.019598,0.2392,0.573,0.593,0.761,0.892,0.603,0.266,0,0,0.032,1,5,1,3
SHP_07912,2023-07-28,SUP_035,CUS_103,SUP_035->PRT_044->PRT_047->WH_061->CUS_103,5,10383.27,29,29,0,0,2015,622430.98,1,Machinery,0.4,0.1,0.5,1,3,0.7447,1.151,1.373,0.013885,0.018038,0.1009,0.24,0.452,0.962,0.753,0.946,0.426,0,0,0.217,7,4,3,30
SHP_07913,2024-02-15,SUP_006,CUS_082,SUP_006->PRT_041->PRT_045->PRT_046->WH_057->CUS_082,6,16287.48,32,40,8,1,2930,449412.82,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6211,1.711,2.124,0.022608,0.013725,0.4944,0.521,0.611,0.506,0.882,0.813,0.28,0,1,0.346,2,3,1,7
SHP_07914,2024-03-05,SUP_016,CUS_116,SUP_016->PRT_041->PRT_045->PRT_046->WH_067->CUS_116,6,15585.87,31,38,7,1,491,140324.55,1,Electronics,0.7,0.3,0.6,2,2,0.4913,1.654,2.13,0.021276,0.013554,0.1928,0.244,0.47,0.99,0.84,0.943,0.486,0,0,0.282,3,1,1,10
SHP_07915,2022-11-09,SUP_011,CUS_120,SUP_011->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_120,7,14429.08,31,39,8,1,2761,215777.15,1,Chemicals,0.5,0.6,0.8,3,3,0.661,2.53,2.387,0.015711,0.019797,0.2392,0.606,0.633,0.761,0.892,0.603,1.015,1,0,0.131,11,2,4,45
SHP_07916,2023-05-31,SUP_039,CUS_088,SUP_039->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_088,7,21092.46,37,40,3,1,907,43664.2,2,Machinery,0.4,0.1,0.5,3,5,0.5723,2.232,2.863,0.022857,0.015027,0.201,0.138,0.437,0.85,0.755,0.672,0.396,0,0,0.251,5,2,2,22
SHP_07917,2023-05-21,SUP_030,CUS_120,SUP_030->PRT_042->PRT_044->PRT_047->WH_060->CUS_120,6,13707.57,27,31,4,1,616,77852.38,2,Chemicals,0.5,0.6,0.8,2,2,0.5945,1.862,2.217,0.017667,0.019635,0.1747,0.334,0.452,0.825,0.682,0.718,0.269,0,0,0.304,5,6,2,20
SHP_07918,2023-04-27,SUP_035,CUS_090,SUP_035->PRT_045->PRT_046->WH_057->CUS_090,5,4023.23,13,13,0,0,1806,35312.01,2,Raw Materials,0.1,0.05,0.2,1,1,0.7077,1.389,1.606,0.021215,0.011745,0.1928,0.649,0.556,0.962,0.753,0.946,0.445,0,0,0.236,4,3,2,17
SHP_07919,2023-06-09,SUP_021,CUS_122,SUP_021->PRT_040->PRT_044->WH_062->CUS_122,5,10199.94,17,17,0,0,2608,596854.87,2,Chemicals,0.5,0.6,0.8,1,1,0.6353,1.36,1.619,0.019867,0.018432,0.324,0.334,0.452,0.676,0.767,0.882,0.409,0,0,0.11,6,4,2,23
SHP_07920,2022-08-08,SUP_014,CUS_095,SUP_014->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_095,7,21279.15,39,45,6,1,1741,163066.19,3,Pharmaceuticals,0.8,0.85,0.9,3,5,0.4752,2.126,2.819,0.022857,0.014891,0.201,0.869,0.437,0.841,0.678,0.573,0.286,0,0,0.211,8,0,3,32
SHP_07921,2024-02-19,SUP_017,CUS_103,SUP_017->PRT_050->PRT_044->PRT_047->WH_061->CUS_103,6,11619.76,24,29,5,1,2242,82345.81,2,Raw Materials,0.1,0.05,0.2,2,2,0.7304,1.695,2.155,0.015916,0.019057,0.4582,0.954,0.588,0.542,0.773,0.873,0.353,0,1,0.332,2,0,1,8
SHP_07922,2022-01-15,SUP_027,CUS_098,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_098,7,14320.22,30,36,6,1,1451,203990.37,2,Food,0.6,0.9,0.7,3,3,0.6119,2.663,2.473,0.015711,0.019797,0.201,0.59,0.472,0.821,0.893,0.602,0.321,0,0,0.317,1,5,1,2
SHP_07923,2022-08-27,SUP_005,CUS_099,SUP_005->PRT_040->PRT_044->PRT_047->WH_061->CUS_099,6,11807.76,24,28,4,1,2284,281542.25,3,Electronics,0.7,0.3,0.6,2,2,0.7728,2.007,1.981,0.017802,0.018602,0.2419,0.562,0.452,0.799,0.759,0.827,0.264,0,0,0.191,8,5,3,34
SHP_07924,2023-09-30,SUP_000,CUS_116,SUP_000->PRT_040->PRT_045->WH_067->CUS_116,5,15022.37,25,25,0,0,2548,653792.88,2,Machinery,0.4,0.1,0.5,1,1,0.7069,1.252,1.587,0.02168,0.012412,0.3134,0.206,0.302,0.687,0.832,0.754,0.839,0,0,0.091,9,5,3,39
SHP_07925,2022-07-17,SUP_021,CUS_092,SUP_021->PRT_043->PRT_045->PRT_046->WH_068->CUS_092,6,11574.65,24,31,7,1,669,218936.26,2,Pharmaceuticals,0.8,0.85,0.9,2,3,0.5642,1.786,2.082,0.021014,0.013694,0.324,0.427,0.707,0.676,0.767,0.882,0.408,0,0,0.144,7,6,3,28
SHP_07926,2022-07-10,SUP_001,CUS_095,SUP_001->PRT_041->PRT_045->WH_056->CUS_095,5,16640.97,29,29,0,0,2657,331722.99,2,Textiles,0.2,0.1,0.3,1,1,0.5663,0.941,1.541,0.022337,0.012689,0.1839,0.253,0.47,0.823,0.757,0.874,0.52,0,0,0.23,7,6,3,27
